"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"THSD4",1.61284009717949,6.0532520928,4.16763796502921,0.000314154528142755,0.0191828986048161,0.27375821635219
"RAC2",-1.59931691326922,8.0335772044,-4.74704624214509,6.93969520801462e-05,0.00717118014607217,1.69436661792972
"CD9",1.58808982951283,9.09812704532,5.06461856250607,3.03140967015394e-05,0.00434904278600629,2.47500488924577
"PNMA2",1.58648944012821,4.5095365928,3.72676655015439,0.000978411563792795,0.038047335995174,-0.789507150302033
"SSTR1",-1.5858169455641,4.38289929036,-3.81253432797888,0.000785611701591043,0.0332257997670601,-0.584656543862697
"CACNA2D3",1.58270570783334,4.35386279476,7.42866580948046,8.05952788132448e-08,7.93970956682212e-05,8.0299388565418
"LAMA3",1.56681644708975,5.84710875768,4.34315994940027,0.00019904434386171,0.0147802928102738,0.702475235155832
"CHRDL1",1.56489369619231,4.67605504348,2.39742306040779,0.0241858981467713,0.235117922875424,-3.72020060370422
"KIAA1324L",-1.55849066843589,5.14199054492,-3.2245054253382,0.00345832037538806,0.0800996868136511,-1.96042437591559
"SPP1",-1.55760739200641,3.83020196776,-3.85037691486164,0.000712909097643166,0.0320202362792494,-0.493918728301795
"SFRP1",1.54441132117949,8.75271485032,1.8081323667849,0.0824590989434372,0.421102627138975,-4.77358145154511
"MEIS2",-1.53609264499999,5.0574067054,-6.1704136435981,1.76724694402074e-06,0.000621776383137964,5.15003820637923
"TRNP1",-1.53520339692307,7.3936548714,-5.03673934956073,3.25970313268868e-05,0.00450174141978884,2.40655815253804
"USP9Y",1.53163149439744,4.82969241708,2.79878452301537,0.00966234441413199,0.138017928967229,-2.89919308676275
"PCOLCE2",-1.53132883633333,5.72456041356,-1.58230419702672,0.125971324426403,0.506851121431662,-5.11821857748049
"ACTC1",-1.52845794743589,3.528040791,-4.18255771349161,0.000302220897493531,0.0188754558300814,0.310111260801007
"HMCN1",-1.52333571728204,6.81169185032,-2.63120683447757,0.0142707348368835,0.176080547709309,-3.2506118271009
"CXCR7",1.52125267058975,6.32538648496,4.49660819905449,0.000133424974220133,0.0113311542761546,1.0787408434474
"HOXA10",-1.52081401317948,7.31903932052,-3.08356726146679,0.0048847848567685,0.0970854027178185,-2.27771965457761
"SERINC2",1.51471336356411,7.42805831028,4.48838698713327,0.000136317350289033,0.0114452357114832,1.05855669236243
"SDC4",1.50848109821155,10.13893578068,6.82433999073352,3.46932244270825e-07,0.000205064710943599,6.67334835450279
"HOXB6",-1.5052970011282,4.99570438792,-3.09383241818167,0.00476421321992643,0.0961759272552634,-2.2548101918508
"MEGF6",-1.50356563297436,7.77783965048,-3.39579733160256,0.00225967752973533,0.0619749508954799,-1.56745702384083
"FAM198B",-1.50308221748717,7.56450913676,-2.54444642666814,0.0173980440999343,0.1937864300067,-3.42784714527323
"GPC3",1.50241484145514,8.07475955236,3.18960431662043,0.00376870339754672,0.0835375650898925,-2.03953616397336
"MRVI1",-1.49366772384615,5.4179935964,-5.0979873799751,2.77918635705867e-05,0.00419061599982204,2.55689532464171
"PMAIP1",1.49088999561539,5.80659620328,3.57123153257556,0.00145306413071404,0.047373023930523,-1.15780794258523
"C11orf41",-1.48370976714743,5.122564171,-4.2132600744289,0.000279058974936809,0.0180072247713591,0.384976548981234
"RNF182",-1.48342592328205,3.10000871144,-3.74473998448041,0.000934502185193586,0.0369228309909241,-0.746675053591702
"CCBE1",1.47537805651283,6.49487052828,5.40340503776884,1.25781549202393e-05,0.0023527518386883,3.30410141273228
"STEAP2",-1.47420850241025,5.44868663892,-4.72638776817869,7.32423778996658e-05,0.0075159904043289,1.64355231503577
"STXBP6",1.46761450566667,6.75186192272,4.48444451573173,0.000137726473956239,0.0114982152861658,1.04887825995204
"GPX3",1.46335847650642,7.0810484868,2.21343979018542,0.0360805074796532,0.285418447016507,-4.0706541841057
"IDO1",1.46315899970513,5.61401396332,1.95143133229001,0.0621326371956514,0.366960023916923,-4.53675668688158
"HOXB7",-1.45828004264102,2.95444186684,-3.57528161415455,0.00143824081043752,0.047186652123501,-1.14827455805121
"PLCB4",1.45794682576924,6.3780282206,4.51226738434741,0.00012808396857203,0.0110466536061555,1.11719258594715
"PLK2",1.45609157378847,8.12241882888,4.54014609896056,0.000119097421598402,0.0106018228852987,1.18566916960933
"EN1",-1.45410477951282,7.03562007468,-3.38076865691671,0.00234619183223338,0.0631505950909157,-1.60222915385896
"ALPK2",-1.45208869494871,6.37638270604,-3.11743816516467,0.00449767520653162,0.0933457114142103,-2.20200447400475
"ESM1",1.45030326094872,3.27197040064,2.47836499267404,0.0201950472663508,0.213158723896333,-3.56053151421272
"HOXC9",-1.44930570305128,5.08153383792,-3.36863408035665,0.00241838124982009,0.0643320574135299,-1.63026570295699
"DLX1",1.43650520097436,4.20601468416,7.26822314352918,1.18216340375472e-07,0.000102757815395786,7.67489635435079
"PLAU",1.43316139464103,7.58136886912,3.1059997496219,0.00462499203846848,0.0948449293009932,-2.22761334749086
"MFAP5",-1.43050508150641,9.6116307188,-1.9082977291352,0.0677328535118134,0.382714285147513,-4.60945398881443
"USP53",1.43027547715385,7.48847959788,4.77801517372502,6.40074911447588e-05,0.00681979818478824,1.77054318532238
"HOXC10",-1.430153704,5.76474996208,-3.19221598784207,0.00374457810451608,0.0835375650898925,-2.03362807614552
"RGS20",1.41255063353846,4.95410264756,5.68720725274567,6.05125345532177e-06,0.0014903228718215,3.99318309082013
"NPR3",1.40691921242308,6.22432164004,3.59794648029701,0.00135797185190651,0.0452974041887642,-1.09486526453529
"ANXA3",1.40067416976923,5.51689275572,2.24375531087183,0.0338126645582032,0.277429063951454,-4.01415548737253
"RAMP1",1.40004100366667,5.39435953676,4.40950208599109,0.000167449867935501,0.0132321770670406,0.865017932058472
"GBP3",-1.39808052974359,6.0306059188,-2.08665437552306,0.0471242421073353,0.322751925597247,-4.30130420523192
"SEMA3B",1.39127432527565,7.74368446044,5.34473935430416,1.46416031954968e-05,0.00267109840024514,3.1609613246468
"TBX15",-1.36110463605128,4.76789198008,-6.30415632049566,1.26196271806884e-06,0.000466200577122582,5.46586408447191
"C8orf4",-1.35758917494872,3.22366427564,-3.47077535552874,0.00187228350628335,0.0547855095707459,-1.39319749372563
"ELOVL2",1.35427052702564,2.98755446028,3.50264245840365,0.00172793735919395,0.0524306578168562,-1.31875519238781
"EDN1",-1.35374628244871,6.51428428904,-3.56800672261156,0.00146497345805485,0.0475778303069813,-1.16539642861456
"ANKRD1",-1.35220239246154,2.87657278008,-5.77862725119531,4.78666617373956e-06,0.00126308153659553,4.2137804292021
"PDE1C",1.35145513415385,4.44169486324,3.65264131516626,0.00118186182116756,0.0414830691957079,-0.965577619039546
"STC1",-1.35029293010256,5.87072420932,-2.24855918212495,0.0334653874367177,0.276577879278804,-4.00515617011451
"MAF",1.3468598588718,6.53258908072,6.31074097741672,1.24127148856376e-06,0.000466200577122582,5.48135972056846
"WNT2B",1.3453985897436,5.715309275,4.54785347861251,0.000116725913803345,0.010515037739163,1.20460432282641
"CHST15",1.33365951732052,4.90792723316,7.17900455419516,1.46488911792563e-07,0.000108295916430237,7.47583886145526
"TGM2",-1.33188216526923,5.75410763644,-3.5659193637444,0.00147273285614525,0.0476691783081605,-1.17030721623756
"TBX18",-1.32586944841025,6.57836095784,-4.58781638362337,0.000105164690787572,0.00965228966315501,1.30280827853792
"NMU",1.32178595920513,3.56836043888,2.5513339182376,0.0171282058128776,0.192208064224628,-3.41390104906063
"COL14A1",1.32113040738462,8.11553775416,2.54376395660646,0.0174249958758489,0.1937864300067,-3.42922785677076
"QSOX1",1.31953769333975,10.20740979888,5.12772957796087,2.5722094171865e-05,0.00404356793167711,2.62985168799227
"KCNMA1",1.31872983942949,6.56144653408,2.77915233196748,0.010118769080119,0.141461731974379,-2.94095018093159
"C21orf91",1.31727162505128,6.67914340964,7.60010988885788,5.37182098094694e-08,6.20824398868861e-05,8.40511091890265
"HAS2",-1.30575550423077,6.0136024372,-3.51192116256258,0.00168798508895469,0.0513399408471368,-1.29703911249973
"FST",1.2997831408718,9.11448502308,4.35428258081267,0.000193361320393857,0.0145779067321866,0.729710192146782
"GABBR2",-1.28938978520512,4.17839350964,-3.90806459738029,0.000614631521478149,0.0296192626037731,-0.355212804925347
"TFAP2B",1.28758789323718,3.3240042206,2.44954359279942,0.0215406419726964,0.221765519559382,-3.61775283321436
"DHCR24",1.2868973113077,6.73077885212,2.44168388289011,0.0219216863131925,0.223567097065303,-3.63328747362816
"HECW2",1.2745757411218,5.0947514422,6.72781633251642,4.39837467559445e-07,0.000240721416967627,6.45194099304879
"HSPB8",-1.27390941299999,6.99377948676,-2.41326484922688,0.0233518803800385,0.230816546070788,-3.68920438456378
"TMEM200A",-1.27272463348717,5.99484186208,-2.47603303295884,0.0203009624112484,0.213818475802578,-3.56517619198423
"GPRC5A",1.2724114464359,5.27606962352,2.35765319697641,0.026401565249582,0.246921474489287,-3.79745719675235
"PLIN2",-1.27188478597435,8.52253239004,-3.84751064727782,0.000718176012565947,0.0321590513263242,-0.500798558978723
"CA12",-1.27080939438461,7.54591422108,-3.76739061388234,0.000881910833474,0.0355095269379981,-0.69262277984163
"FAT3",-1.26902581393589,6.00277440508,-3.42378802372815,0.00210672287070503,0.0594103890465804,-1.50255284772643
"PMEPA1",-1.26868498949358,6.10400058512,-5.43002193707901,1.17412586363416e-05,0.00225325427102882,3.36897348783169
"HOXA11",-1.26458503362179,3.1661734354,-3.10660473710349,0.00461817244267836,0.0948449293009932,-2.22625987211721
"KCNS3",1.25894632158975,5.02490365244,3.7531540860698,0.000914616233279767,0.0364293371406337,-0.726605618627135
"CDH13",1.2585967844359,5.69259551976,3.08861245641907,0.00482516456949137,0.0967142694927243,-2.26646403072685
"STAT4",-1.25219115643589,4.62689611568,-3.89917973081803,0.000628848769664996,0.0298794156570407,-0.376604872852567
"RASA4",-1.25057448886538,7.28638073496,-4.97038074189658,3.87505010960226e-05,0.00485267927708412,2.24354971358398
"PRPS1",-1.24439125810256,8.92759657288,-4.36825592434552,0.00018644991119428,0.0143498455089473,0.763935053054428
"HOXB3",-1.24386142989743,5.63587717288,-5.72562697550679,5.48305869829272e-06,0.00139695100663227,4.08597932166744
"PPP1R14A",-1.24021205555127,11.07500047872,-4.05971594526485,0.000415537807072181,0.0224923156597276,0.011391824154571
"BMPER",-1.23585634046154,4.77963716504,-3.66286435790585,0.00115151807588417,0.0408057136866677,-0.941351627105142
"CCRL1",-1.23003652471794,6.35781196552,-1.75445802891195,0.0914279012690141,0.441099572171565,-4.85875124280568
"PRKCE",1.22906607862821,5.29654754428,6.43913722001482,9.00050927478983e-07,0.000391178016334027,5.78247442395389
"TCF21",1.22885994240385,4.2233593262,7.24214742714898,1.25849216433469e-07,0.000103315215068743,7.61683761195563
"TNC",-1.22883841694871,9.43685184448,-3.70192743144384,0.00104243828825266,0.0392392336462032,-0.848612795969756
"CA13",1.22452252195513,5.175958105,6.18107897560179,1.72030498088988e-06,0.000620023090307555,5.17529876472688
"FADS1",-1.22346498182051,8.38035749088,-2.95094116490597,0.0067301384814274,0.114148097792616,-2.57065723062815
"DSP",-1.22137745094871,9.47031185416,-2.25634409478486,0.0329094672444477,0.27383058525162,-3.99054558621536
"FAM129A",1.22076148358975,8.3992207172,4.6340810285224,9.32009925897617e-05,0.00895437831843732,1.41654170414534
"F2R",1.21867943198719,7.5468744562,2.85674384054892,0.00842567401522658,0.129720572284833,-2.77505256771026
"RARRES1",1.21844867607693,5.45783566144,2.80299826690667,0.00956694676175892,0.137687423243943,-2.89021105396152
"EPSTI1",1.21444631617949,6.41209908792,2.67900308270938,0.0127806046678078,0.163797914289849,-3.15156527666319
"SCUBE3",-1.21306737953845,6.00709884936,-4.0247336928773,0.000454886503392248,0.0240926805040403,-0.0734066026310103
"KYNU",1.21135889380128,3.33937479764,7.0344531243995,2.07781520440716e-07,0.000142596487817213,7.15089992113006
"LEP",-1.20753036253846,3.65098986152,-1.90731690480326,0.0678651608438917,0.382764687706179,-4.61109314045389
"LMCD1",-1.19932120476923,7.33759034248,-4.11702243953254,0.000358224626115611,0.020703332629375,0.150573007459252
"PDGFC",-1.1990647253782,7.05870481928,-4.2772444136324,0.000236296605026201,0.0163932156454093,0.541225044787786
"AQP1",-1.19804722747435,7.10171311112,-2.01255212936961,0.054893677532353,0.347438612732182,-4.43172604464915
"ENPP2",-1.19557655256409,8.862742108,-3.24481946294778,0.00328916342382316,0.0782672591205069,-1.91422189090288
"SLC2A12",1.19477996516667,4.99178452428,4.0638314979102,0.000411135658191324,0.0224739012912043,0.0213764902128659
"ZBED3",1.19369427807693,6.7883746554,5.44113375410953,1.14087195198749e-05,0.00221824537296304,3.39604207252564
"AHNAK2",-1.1923295427564,9.9104044754,-2.77588009425975,0.0101967946405876,0.142015112539079,-2.94789547884618
"GPAM",-1.19156646957692,4.63913513268,-2.90196935999943,0.00756645804677001,0.122907532327677,-2.6773167713339
"CFH",1.18832894423719,8.18244299608,3.07522319187969,0.00498494042976969,0.0979554052270035,-2.29631750320397
"CDK6",1.18395059992308,7.56114773104,6.38419890137891,1.03253589815614e-06,0.00042382730464037,5.65387737914265
"SNCAIP",1.1827170043718,4.95515643056,7.37264176048129,9.20959341535738e-08,8.505635118671e-05,7.90639380879065
"MYO1D",-1.18184068289743,6.72818913644,-4.35709294226505,0.000191951106843206,0.0145616311650837,0.736592749954649
"C10orf116",1.17819095300642,10.20634095652,2.47727517026755,0.0202444821147153,0.21352798872887,-3.56270249042947
"FAM101A",-1.17455142058974,4.99355356504,-2.84428370724498,0.00867817482107571,0.131660563994903,-2.80184745990737
"SPON1",1.16717909661539,5.34195621176,2.28310630086925,0.0310617045872769,0.265778117363168,-3.94006828524603
"PLXND1",-1.1638180275641,8.679964241,-5.90232591579204,3.48941419216632e-06,0.00105230762280902,4.5110530758279
"CAB39L",1.15853254594872,5.88522641344,5.02087550284679,3.39723967104586e-05,0.00456372823809497,2.36759993027039
"LRRN4CL",1.15475346982052,6.95428139936,3.90542665417494,0.000618819295608379,0.029689262114302,-0.36156524857363
"NOG",-1.15467953964102,4.09901012828,-3.81781005305875,0.000775055134955438,0.0331885388471248,-0.572019038848035
"FAM155A",-1.15078126471794,4.85462357632,-2.63287870057728,0.0142159784650531,0.175937616229556,-3.24716383091567
"WFDC1",-1.15017780241025,5.47765743792,-2.71911172087929,0.0116440077775974,0.154455568159387,-3.06770688378417
"FLT1",1.14736009602565,5.5855554884,4.33521808196684,0.000203203501436327,0.0148650403006168,0.683033002765324
"SVIP",1.13326368780128,4.24161654776,4.26552477327982,0.000243610379718142,0.0165890810188709,0.512584237272177
"KLF4",1.12892027520513,8.84688983056,3.60427245219093,0.00133636012280937,0.0447786701468347,-1.0799405743608
"ABCC3",-1.12548160153846,5.1512452178,-3.7430996987249,0.000938427946256924,0.0369790660315695,-0.750586160402272
"KCNE4",-1.11452057433333,5.99627210932,-3.73507531918998,0.000957867293877203,0.0374455158773107,-0.769713254458829
"MEOX2",-1.11432236989743,5.21947633968,-1.8837360506217,0.071114552845851,0.392111846045948,-4.65031302814414
"RGN",-1.11077952905128,4.58558231144,-5.04662650395116,3.17682766689273e-05,0.0044708554698737,2.43083507556607
"CLDN11",-1.10867736867949,4.76655865588,-2.0434327797921,0.0515277048746955,0.337062813162185,-4.37777992912264
"LGR5",1.10756560897436,4.311241325,3.26940768214208,0.0030950758479337,0.0755739048745732,-1.85814834990918
"SERPINF1",1.10252047503847,10.60498124648,3.71750883786114,0.00100181110211761,0.0382022722405799,-0.811548292372461
"CHI3L1",-1.09130421589743,6.2460214056,-1.40304476279278,0.172727189058021,0.578998384036679,-5.36497120267901
"BIRC3",1.0904736718077,3.83227064616,2.72580554774375,0.011463822937489,0.153027020367909,-3.05364695800862
"C1orf21",1.08990054950641,6.22047909184,4.81947690933349,5.74422674142105e-05,0.00638213823744201,1.87252656158602
"STK17B",1.08897783721154,6.0475524624,6.35756306682866,1.1037492624779e-06,0.000440813590584754,5.59139729023756
"KRT18",-1.08181148082051,6.58675551536,-2.08840773723208,0.0469529025587067,0.322708391213958,-4.29817822383221
"C4orf49",1.08038777141026,6.9123650572,2.3971456861669,0.0242007417401043,0.235117922875424,-3.7207421987398
"CYP39A1",1.07695526964103,4.42014028412,3.98990121580349,0.000497718480323109,0.0257160349081629,-0.157709823770301
"EGFL6",1.07632894541026,4.81686000572,1.55047847435595,0.133415990425606,0.519599206931081,-5.16381685721466
"SLFN5",1.07467615023077,7.31181884788,5.50437372245323,9.68921022306093e-06,0.00196133506118043,3.5499357888017
"SRPX2",-1.07201060017948,6.89381772076,-3.61666537769773,0.00129499097023694,0.0438307601205833,-1.05068028092294
"SLC4A4",1.07156705956411,3.32258499936,5.44135968412831,1.1402057723585e-05,0.00221824537296304,3.39659235704403
"SPAG4",-1.06953999017948,5.13472061356,-3.87465970982258,0.000669786217162308,0.0312221795930833,-0.435587425247581
"DBC1",-1.06899700707692,2.84837884968,-1.96434555649404,0.0605368234754758,0.362537575263519,-4.51476013650969
"KCNB1",1.06864583797436,3.78927249492,3.80756902685175,0.000795676102892906,0.033497737243443,-0.596546696799347
"HEPH",-1.06802960246153,7.23719846928,-3.81186143593661,0.000786968255970159,0.0332257997670601,-0.586268098220255
"C7orf69",1.06671786782052,3.3815973304,4.00027929829625,0.000484556761719717,0.0254045188092526,-0.132606528699539
"AKR1C1",-1.05837527620512,7.98847459796,-1.70773725727875,0.0998987647003187,0.458163887640164,-4.9312623174971
"KCND2",-1.05807466966666,4.29741881356,-3.05805971688014,0.0051971745195835,0.100273820123853,-2.3345037920249
"SYNGR2",1.05647074907692,8.69154365148,4.3456604349953,0.00019775244055109,0.0147585243132498,0.708597338386721
"EBF1",-1.05595882428846,7.23225873988,-2.73617334652901,0.0111899083610787,0.151283875436103,-3.03183410332498
"CNKSR3",1.05578109684616,6.68964361764,4.0654264951967,0.000409442012426005,0.0224739012912043,0.0252465481314914
"CYP27C1",1.0556982528077,3.38760551404,5.17803607029069,2.25678953447268e-05,0.00366467900559372,2.75317110073177
"TSPAN8",1.0546229324359,4.9102201768,1.59095067344259,0.124009021693656,0.502738357631592,-5.10569992375463
"PTGS1",1.04514907800001,6.85606565244,2.45254162428666,0.0213969116086056,0.22064351907911,-3.61181932653905
"SNCA",1.04489841086539,6.7126814696,3.10886458695568,0.00459278394086961,0.094794200946571,-2.22120315605349
"COLEC10",1.03948924628205,3.5354249786,4.14559893171343,0.000332641587509774,0.0199005859863641,0.220093035258492
"SYBU",1.03208411238462,6.23660976356,7.82251501772227,3.19181590327842e-08,4.71654636027453e-05,8.88521101758897
"FAM19A5",-1.03047862473076,5.09338718936,-4.43275681989716,0.000157600468164946,0.0127959457037,0.92204466678372
"TOM1L1",1.03040393920513,5.97210246928,2.96817490592344,0.00645734038836003,0.112028568169552,-2.53292343128767
"ANTXR1",-1.02892553348717,7.89970208008,-3.69950668449311,0.00104889336741221,0.0392392336462032,-0.85436750140486
"CHODL",1.02381982474359,4.4969889678,2.37282749286636,0.0255351069112817,0.242047386805756,-3.76807457182241
"SMURF2",1.02359022964744,6.101595825,4.9872869998734,3.70799266600939e-05,0.0047294029933664,2.28509051433613
"GSTT1",-1.0226703391282,4.94498556568,-1.73614437181084,0.0946725848773494,0.447100283391688,-4.88735625807234
"WLS",1.02142676733334,6.88436266432,4.10669106847766,0.000367945267190409,0.020992769163215,0.125457601993992
"HBD",-1.02075195910256,6.6964231964,-1.5201059445018,0.140853544861055,0.532694887968119,-5.20662272822321
"PRSS12",1.02007185664103,6.55623173888,3.51953114171011,0.00165589079561777,0.0511334272844914,-1.27921504503714
"UGCG",1.01883193961539,8.7309123714,4.63271248230401,9.35345657286325e-05,0.00895437831843732,1.41317681668858
"DPT",-1.01847581328204,7.86498507024,-3.64427489917909,0.00120727553042364,0.0419762600307532,-0.985389891832745
"RASSF2",1.01841079405129,6.43521234576,4.11654402966656,0.000358669090689586,0.020703332629375,0.149409780268828
"TMEM170B",1.01363953319231,4.44818316324,6.00498409167476,2.68699996608875e-06,0.000885933612992855,4.75662762630896
"F2RL2",1.01209037892308,5.96394940996,1.93155865496082,0.0646603503925072,0.37514173449159,-4.57039830543851
"ARNTL2",1.0113356097436,6.5123647196,5.2138304904179,2.05633907745988e-05,0.00345301392586644,2.84084906777084
"MALL",-1.01107048799999,6.78682289576,-3.10030085922655,0.00468970727318706,0.0955859370701864,-2.24035737520051
"HBB",-1.01045807644871,7.15039419492,-1.46522114548318,0.155147913073362,0.555037619237847,-5.28219021127915
"EXOC6",1.00927755183334,5.66333646488,5.5283748292508,9.10734347099454e-06,0.00192103461903504,3.60826830579915
"PBX1",-1.00924362810256,5.75194617128,-2.61604110293715,0.0147765166018467,0.179862097055591,-3.28183350067068
"NCALD",-1.00760677574359,4.92266943072,-2.37909647939465,0.0251848135755018,0.240100638842058,-3.75590139269074
"SHOX2",-1.00629408861538,6.44589478708,-3.29199212801457,0.00292658232402059,0.0732967182291167,-1.80650275127199
"OLFML2B",-1.00409150925641,8.25705189248,-2.4560774263498,0.0212285368947095,0.219404551423541,-3.60481589042869
"CAMK1D",1.00090716366026,6.59407788148,6.00338931500509,2.69790976413876e-06,0.000885933612992855,4.75282087414752
"MMP1",-0.999763618525633,6.6511562288,-1.18883717802864,0.245515570031004,0.660469752966685,-5.6263064042795
"FZD7",0.995729590102568,8.16034744948,4.2631100823619,0.000245144988786703,0.0165957465888938,0.506684306599583
"OSR2",-0.993904760256403,7.514324872,-1.92090339681703,0.0660523394352742,0.378903501488761,-4.58833203192271
"RAB31",-0.993519484794864,8.08341773776,-2.86552352043881,0.00825195291173833,0.128221985464519,-2.7561376485044
"NAV1",-0.992163329102562,6.6911213738,-3.51780606348789,0.00166311362190433,0.0511334272844914,-1.28325657875686
"CXCL10",0.989070277346156,3.68031179428,1.19506390358359,0.243117259885889,0.658216150482555,-5.61924670529781
"DACT3",-0.987445934923075,6.79422815816,-4.70858862534873,7.67261178573002e-05,0.00774338855833755,1.59977271982967
"ACAN",-0.982202129589739,6.71591541472,-1.82082911054559,0.0804515145676943,0.416112016369205,-4.75314715553952
"SAV1",0.98128934197437,7.98433554684,4.33681414161676,0.000202360765574656,0.0148650403006168,0.686939974577463
"ZNF281",-0.980777911961532,7.64728913672,-5.17183297717606,2.29347595166536e-05,0.00368377110193032,2.73797085250644
"KIAA1671",0.978415806512827,6.04365708828,5.87762594966996,3.71636833250271e-06,0.00107870015663172,4.4518103882709
"MYO1E",-0.978153320410247,7.86750421928,-3.93714833347264,0.000570271534550073,0.0280896748868214,-0.285117002511384
"LPAR1",0.974900082717954,7.64397623432,4.80766807437937,5.92402248348501e-05,0.00648439112877466,1.84348116705178
"PPM1H",0.973405330846155,4.67909045996,4.06287384388171,0.000412155867220435,0.0224739012912043,0.0190529890483928
"GLDC",-0.972260113999997,4.02089231028,-2.10424817103284,0.0454299687152038,0.318009781006426,-4.26985452237721
"APLP2",-0.971281131153837,11.4274017532,-5.66075260000629,6.47680141174637e-06,0.00151672616511694,3.92921357719848
"CCDC80",-0.964292395397431,9.20218513844,-5.07519031420743,2.9491051534576e-05,0.00427244380908264,2.50095318651897
"TCF4",-0.958784670179481,9.00407468216,-4.08728830086242,0.000386911632113185,0.0218221114035745,0.0783171849294853
"SUSD5",0.958686480051285,4.17448174004,4.79519453288772,6.12006503583083e-05,0.00664972066429942,1.81280006125743
"CYP1B1",0.955958986852568,8.73079919792,4.16247267856589,0.00031839386247311,0.0193617535216673,0.261176970941937
"KRT14",-0.954632355801269,8.6597428096,-1.11481861537775,0.275380454780027,0.68726515458275,-5.70769318245099
"LYPD6B",-0.954570677461535,6.01933580328,-1.55256224503323,0.132917747585245,0.519599206931081,-5.16085454620081
"SOCS2",0.95409776494872,6.91025694756,4.00823467305176,0.000474700738724911,0.0250523314862072,-0.113355211522283
"RAB20",-0.954031830538458,5.30500909788,-4.24830547454851,0.000254765755492417,0.0168819442552083,0.470520375814034
"PLBD1",0.952901429641031,5.17142862892,5.67442045840074,6.25328966837643e-06,0.00151483379392784,3.96227089510652
"ANLN",0.952653554333338,5.45724519608,2.72960160641492,0.0113628084944198,0.152228668288342,-3.04566547962664
"TNFSF13B",0.951963292474365,5.68272998308,1.37056657046828,0.182518741913306,0.593416820517693,-5.40699796929319
"PITX1",0.951273846153849,3.583867125,3.08371603365482,0.00488301672495291,0.0970854027178185,-2.27738786328769
"MAFB",-0.94941205288461,7.487822148,-3.95925131088804,0.000538683531486918,0.027075260356402,-0.231775160040451
"PRUNE2",-0.949325486064099,5.33758542092,-2.24061990567935,0.0340410839427947,0.278375814843762,-4.02002237692501
"SLC38A1",0.946910601102569,7.33397418176,4.77716019761804,6.41505006216123e-05,0.00681979818478824,1.76844014264264
"TFAP2C",0.941590442000004,6.71787561716,3.39440440628388,0.00226756414843186,0.0619749508954799,-1.57068211613447
"TRPC6",0.939265154051286,6.57148018856,2.9205060543062,0.00723889900806768,0.119584329933983,-2.63704387665309
"ROBO2",0.939148725435901,4.59232666944,1.92920400290119,0.0649657321850745,0.376027663336798,-4.57436766700644
"TBX2",0.938706294717954,5.86462499608,3.57919973244588,0.00142404096045102,0.0468664883576497,-1.13904873356097
"SFRP2",-0.937700317506401,8.14339248252,-1.29538108039528,0.206855355475109,0.620713448748106,-5.50102940954635
"TNFAIP6",0.936223980487184,7.05944423448,1.15506148040319,0.258831560034292,0.673657795948443,-5.66402627281297
"SLC12A8",0.931576388282057,6.85036363676,3.52002041306856,0.0016538478064614,0.0511334272844914,-1.27806866134988
"CLU",0.927139794256417,7.83227093432,3.83008144393003,0.000751036711951058,0.0329319569510409,-0.542608303867971
"BDNF",0.925045024948722,4.85713515736,2.44403504924646,0.0218070536963601,0.223469370645709,-3.62864357525099
"CNN1",-0.918846141897429,7.70291340312,-1.74642097084481,0.0928400054450396,0.444267740101305,-4.87133347154373
"MYEF2",0.918804624673079,4.61073170892,3.30569562498148,0.00282870379878549,0.0726952278863535,-1.77510098496965
"EFHD1",0.918039253000003,5.51478083644,3.51179630110268,0.00168851669836289,0.0513399408471368,-1.29733146140947
"C3orf72",-0.917496126660254,2.85249231328,-5.30572036667648,1.61999584878043e-05,0.00285363959999905,3.06564465240693
"HOXD4",-0.916167700589742,3.85942607564,-4.89727359778806,4.68892399869113e-05,0.00563318942509421,2.06384625902362
"RRAD",0.915419258692311,5.76423435148,3.59211958010225,0.0013781803240068,0.0457648778603336,-1.10860572935241
"DUSP6",0.912866898000008,7.37490050604,3.1794572692521,0.00386386396248157,0.0845871374423558,-2.06247217843811
"ADM",-0.909849656544861,9.31317557132,-4.82406604511812,5.67583906077347e-05,0.00638213823744201,1.88381391387304
"RNF128",-0.908440686769228,2.80718233612,-2.98148370859464,0.006253914550424,0.110279350013861,-2.50371390269444
"PKP4",0.904242588211544,6.45626381888,3.82429644830813,0.000762266954145677,0.033129467004149,-0.55647588579436
"CTTNBP2",0.903407923897439,3.59526122924,3.95237404715348,0.000548322515448342,0.0274663112229836,-0.24837868192706
"IFI30",-0.901325416153841,8.0347415964,-2.28836166261062,0.0307101271578914,0.264662001775985,-3.93011067867548
"CYB5R2",0.899002153641028,6.80876673644,4.95766210528547,4.00569117881677e-05,0.00497412592851895,2.21229400932182
"ODZ3",-0.898676796820509,6.70525027068,-2.39011690465431,0.0245796879853824,0.237705529685861,-3.73445354295427
"FAR2",-0.898545473025636,6.76851855064,-2.13934371956287,0.042211951615785,0.306669620956959,-4.20657647326016
"TMEM178",0.895110619346157,4.99324979344,2.81085804125244,0.00939137674981485,0.136072239678106,-2.87343882832046
"NTNG1",0.892031776794874,3.3229841584,2.4628821688294,0.0209079313699867,0.216936228509043,-3.59132055765858
