,GSM4331587,GSM4331588,GSM4331589,GSM4331592,GSM4331593,GSM4331594,GSM4331595,GSM4331596,GSM4331597,GSM4331599,GSM4331600,GSM4331601,GSM4331602,GSM2198196,GSM2198197,GSM2198198,GSM2198200
TBC1D22B,5.421807411,5.259824078,5.196357411,5.204614078,5.114290744,5.231430744,5.295320744,5.264820744,5.222134078,5.164407411,5.190777411,5.141214078,5.301427411,5.580184589,5.881934589,5.340145889,5.058239589
FAM179B,3.472194392,3.544384392,3.374919392,3.132751892,3.348219392,3.176301892,3.251396892,3.323221892,3.565681892,3.065856892,3.194576892,3.421746892,3.245271892,3.296675508,3.337169308,3.341387508,3.357205208
DKK2,4.826969576,4.683484576,4.599699576,5.864149576,6.328959576,4.665364576,4.820534576,8.688354576,7.536239576,6.341889576,4.814329576,4.434764576,4.578304576,4.956058424,4.946880124,4.993127424,5.684268724
SHISA7,7.269387901,7.468867901,7.308847901,7.416537901,7.182487901,7.438867901,7.476762901,7.394792901,7.403112901,7.414187901,7.101762901,7.438322901,7.392057901,7.292842599,7.560164099,7.192144099,7.355895599
RASIP1,4.089039574,3.727309574,4.085939574,4.040649574,4.010539574,3.981649574,4.048179574,3.757819574,3.843479574,4.017589574,4.218449574,4.080009574,3.808769574,4.179227926,3.594850126,4.452312426,4.555615426
MAP3K1,6.569730615,7.107380615,6.455790615,5.686245615,5.896125615,6.473015615,6.206915615,5.479145615,5.738270615,5.819965615,6.429470615,6.482845615,6.265340615,6.852569085,6.941512085,6.477757385,6.353220385
DSCAM,3.328021227,3.498921227,3.218271227,3.569571227,3.374451227,3.617041227,3.369971227,3.274781227,3.314381227,3.336051227,3.375061227,3.427791227,3.190001227,3.465539673,3.360033173,3.197637473,3.203441673
C1orf201,4.936090258,4.519520258,4.290245258,4.789275258,4.360155258,4.926720258,4.833085258,4.868320258,4.993665258,4.897605258,5.071920258,4.946420258,5.104665258,4.955287642,5.418540242,5.370290442,4.985431742
CROCC,5.982589629,6.243599629,6.003589629,5.948706295,5.948462962,5.894352962,5.869616295,5.651382962,5.748496295,5.730692962,5.840402962,5.872469629,5.891982962,6.164302731,5.990612511,6.039684831,5.617560631
NXPH3,4.714653883,5.243843883,5.594903883,4.961128883,5.037328883,4.671918883,4.950483883,4.753928883,4.817933883,4.860038883,4.638348883,4.658203883,4.658323883,4.774382117,4.362110467,5.215311967,5.071037117
ZNF367,3.776835385,3.515142052,3.818115385,3.406238718,3.600068718,3.838302052,3.456808718,3.617202052,3.138832052,3.673552052,3.892675385,3.920445385,4.109588718,3.564125832,3.628880032,3.600607832,3.767686032
ZNF416,4.302395628,4.127215628,4.403925628,4.439315628,4.437315628,4.324025628,4.569345628,4.303535628,4.303535628,4.471645628,4.376185628,4.303065628,4.261275628,4.732780572,5.148692372,3.247662972,4.573850972
HTR2B,3.491809736,3.310249736,3.697279736,5.679519736,5.460199736,4.065469736,4.196479736,3.710889736,3.927959736,5.386639736,4.166829736,4.276939736,3.943939736,3.391742864,3.574346664,4.076793864,4.869591264
TMPRSS3,3.462585103,3.293388436,3.427705103,3.231478436,3.370425103,3.324915103,3.388931769,3.442651769,3.447578436,3.394485103,3.473665103,3.426698436,3.490751769,4.565266231,3.143511031,3.884686231,4.142077231
SLC23A3,5.025990777,5.012810777,5.192380777,5.205180777,4.883820777,5.245340777,5.192380777,5.032600777,5.149400777,4.954490777,4.948570777,5.350630777,5.192380777,5.553580873,5.729247073,5.191440923,4.919251623
GHRL,4.921933961,4.816380628,4.871863961,4.985657295,4.779077295,4.832573961,4.959693961,5.144133961,4.921530628,4.878613961,4.809207295,4.855703961,4.943410628,4.578713305,4.820961405,4.972958705,4.789891205
DNASE2B,1.955845527,2.123985527,2.063365527,2.300465527,1.857675527,1.955855527,2.180155527,2.063365527,2.065825527,2.067155527,2.063365527,1.997045527,1.950975527,1.919315273,1.977090573,1.950300973,1.910888773
GRIP1,3.415988456,3.465648456,3.168228456,3.625398456,3.324588456,3.235818456,3.532548456,3.602068456,3.440258456,3.491498456,3.455128456,3.342368456,3.391358456,3.846954294,4.293093844,3.194051644,2.843143344
MBD5,5.249725176,5.092985176,5.168155176,4.905845176,5.225290176,4.800295176,4.916295176,5.057240176,5.328690176,5.202155176,5.028745176,5.037250176,4.851930176,5.030834824,4.953818191,4.976083491,5.374077691
ZNF213,7.391300616,7.332166866,7.280349366,7.287691866,7.356235616,7.347248116,7.354506866,7.224466866,7.238040616,7.336056866,7.352831866,7.323966866,7.388029366,7.173971884,7.452269884,7.406932884,7.401785884
DNAH10,3.562375296,3.808965296,3.560635296,3.941025296,3.557255296,3.690115296,4.056985296,3.700425296,3.769415296,3.520355296,3.532245296,3.720055296,3.696625296,3.743660054,3.637324954,4.040652704,3.480575004
ADAMTSL3,3.51583283,3.51242283,3.39083283,3.48820283,3.32576283,3.66298283,3.51583283,3.63633283,4.00465283,3.92925283,3.42546283,3.51583283,3.29483283,4.21132642,3.91587002,5.15688792,3.49008682
KHDC1,4.748996801,4.854936801,4.553306801,4.880466801,4.616206801,4.636336801,4.778696801,4.752346801,4.898496801,4.470006801,4.551226801,4.553306801,4.437366801,4.074789699,4.334627749,4.343975449,4.932598199
GPR64,2.807426155,2.951692822,2.755479489,2.884272822,2.806719489,3.231172822,3.091299489,3.364196155,3.021812822,3.538039489,3.045989489,3.350756155,3.005342822,3.490757661,2.672889261,3.719580361,2.752619161
C16orf79,5.152934134,4.803154134,4.804464134,4.781704134,4.669314134,5.034854134,4.867154134,4.624434134,4.647164134,4.711994134,4.870524134,4.695074134,5.014234134,5.406167366,5.114694866,5.320064866,4.716268466
GZMH,3.86456953,3.69875953,3.80581953,3.84557953,3.74229953,3.75957953,3.93374953,3.85030953,3.68578953,3.53089953,4.06088953,3.92441953,3.74518953,3.14190787,3.06696097,3.40286557,4.47005907
PHGR1,3.344314748,3.515814748,3.282984748,3.543764748,3.438454748,3.514114748,3.405354748,3.393614748,3.340684748,3.245944748,3.521014748,3.395794748,3.563794748,3.130528752,3.617358952,3.584113852,3.257909552
UCMA,4.051880211,4.106360211,4.031870211,4.099520211,4.029580211,4.158000211,3.996060211,4.125080211,4.249890211,4.105040211,4.238190211,4.195500211,4.048680211,3.755603789,3.992306789,3.805833089,4.399944089
HEATR2,7.398383604,7.821146938,7.783163604,7.848403604,7.890253604,7.944493604,7.789980271,7.832416938,7.551020271,7.584110271,7.833466938,7.897486938,7.993940271,8.263215062,7.645272062,7.835249062,7.804580062
EXOC8,7.74285164,6.88845164,7.03423164,7.19764164,7.26301664,7.14554164,7.30491164,7.32230164,7.24261164,7.19993164,7.02911664,7.17296164,7.17871664,7.76623686,7.38693536,6.97094211,7.07116536
ARVCF,4.58532737,4.89941737,4.64694237,4.48209737,4.46996737,5.04647737,4.88879737,4.78546237,4.84676737,4.72012237,4.82897737,4.88275737,5.04117737,5.05366698,4.96809598,5.34920998,4.99460863
NIPAL4,3.767121167,3.721931167,3.984691167,3.912346167,3.900086167,4.087066167,4.123746167,3.629876167,3.949446167,3.794421167,4.075556167,3.796611167,3.923701167,4.239599333,5.451249233,3.727478333,3.305464133
XK,2.044007968,2.162051301,1.967721301,1.967937968,2.077504634,1.907931301,2.024124634,2.069017968,1.983047968,2.082244634,2.170777968,2.109134634,2.113907968,2.079886932,2.156104232,2.141139132,2.066148432
SHISA2,3.160408383,3.104273383,3.791108383,4.354243383,4.166388383,3.266473383,3.113613383,4.278313383,4.605943383,3.177253383,3.092983383,3.128653383,3.258803383,3.872116617,3.309311417,1.893436017,3.646251917
ZBTB32,3.365345815,3.624295815,3.601695815,3.530555815,3.313985815,3.437295815,3.350175815,3.355285815,3.378725815,3.251875815,3.360965815,3.291435815,3.437295815,3.206415585,3.567718385,3.843000785,2.790930685
AQP11,3.058372487,2.620332487,2.353167487,4.071207487,3.683552487,3.716092487,4.631062487,3.681092487,3.974722487,3.145127487,3.969542487,4.044647487,3.869857487,3.698327013,3.465228213,2.826328713,3.100229513
PRSS50,2.498527231,2.605467231,2.658387231,2.671817231,2.471737231,2.832267231,2.610967231,2.478587231,2.605467231,2.655387231,2.758617231,2.705247231,2.605467231,3.473165569,2.323054069,2.999844169,2.314326869
NPM2,7.228903346,7.636898346,7.406848346,7.501768346,7.516938346,7.612188346,7.376858346,7.267643346,7.389458346,7.398748346,7.515418346,7.454138346,7.598788346,7.599997654,7.575682654,7.470626654,7.282582654
ASB17,2.024116962,2.198836962,2.204366962,2.114656962,2.035886962,2.032146962,2.160706962,2.457126962,2.644226962,2.082566962,2.019686962,2.127676962,2.348726962,1.654899138,1.719220838,3.118869038,3.493668038
FUT4,4.719800834,4.459445834,4.591780834,4.596505834,4.630640834,4.466470834,4.419815834,4.339205834,4.260495834,4.609025834,4.643155834,4.500320834,4.579575834,3.850010766,2.927681966,4.187740666,5.565369166
EDA,4.055775869,4.277360869,4.115592119,4.043669619,4.075909619,4.168342119,4.327080869,4.116830869,4.020749619,4.180314619,4.166428369,4.196292119,4.106984619,4.356279831,4.449037131,4.637864531,4.172946831
ATP6V0A4,4.392716849,4.486771849,4.686846849,4.545141849,4.398596849,4.509531849,4.578891849,4.337996849,4.381076849,4.262071849,4.582531849,4.631171849,4.417131849,6.680863151,5.546100851,6.376881151,4.325484551
KALRN,4.097014548,4.367077048,3.972319548,3.747102048,3.938222048,4.377392048,4.253489548,3.974019548,4.484577048,3.995389548,4.239709548,4.218257048,4.398399548,4.552824452,3.519356952,4.227275202,3.558561352
WNT7A,3.529213614,3.857153614,3.537373614,3.947623614,3.767693614,3.705093614,3.928643614,3.768623614,3.504343614,3.746863614,3.761413614,3.670963614,3.678193614,2.654851586,5.005404786,3.072256186,3.308332786
HSD17B3,3.048399474,3.122499474,3.100429474,3.124889474,2.965799474,2.760279474,2.974429474,3.072489474,2.984839474,3.026779474,3.119609474,3.068139474,3.239679474,3.142252126,2.861055526,3.169964526,3.310606176
CUTC,6.898264828,7.508599828,7.017419828,6.841329828,6.742784828,7.296179828,7.066854828,7.102779828,6.983009828,6.810599828,7.528969828,7.457209828,7.222099828,6.905193472,7.094280872,7.145808872,7.542068172
ZNF264,4.982139887,5.123434887,5.156379887,5.049859887,5.101959887,5.091819887,5.236559887,5.046134887,5.154764887,5.020694887,5.236564887,5.125019887,5.259539887,4.668575913,5.202535713,6.057485113,5.006000113
PRDM10,5.072195668,5.290720668,5.474880668,5.264755668,5.324600668,5.084905668,5.227295668,4.957865668,5.141310668,4.795935668,5.136495668,4.890595668,5.066075668,5.640772632,5.173062632,4.924268332,4.947080332
BMP8A,4.527242561,4.799587561,4.534487561,4.516392561,4.485692561,4.607777561,4.761627561,4.592882561,4.742927561,4.633217561,4.587422561,4.638482561,4.629122561,3.188486939,3.696504439,3.080254139,5.568382839
CYP46A1,4.77566051,4.822423843,4.718303843,4.581943843,4.698243843,4.72951051,4.75233051,4.911107177,4.977097177,4.662687177,4.780957177,4.56511051,4.90095051,4.623092523,4.462098323,5.039678923,4.375902673
CHIC1,5.294337753,5.222177753,5.067451087,5.15655442,5.139441087,5.147671087,5.162727753,5.339837753,5.472091087,5.34447442,5.295977753,5.22699442,5.23291442,4.768244063,5.149108863,4.957686913,5.575547463
ZSWIM5,3.355470626,3.066150626,3.574460626,3.190420626,2.970130626,3.034660626,3.293500626,3.155420626,3.279950626,3.472520626,3.023930626,3.168480626,3.169740626,3.452715774,3.955934374,3.014713374,3.267352174
SLC35D3,3.022884632,3.017924632,2.966694632,2.930419632,2.751309632,2.990004632,3.041569632,2.987489632,2.891244632,3.048704632,3.065959632,2.851114632,2.864009632,3.466299368,2.937569468,2.855593568,3.264638368
DHRS12,4.405800125,4.455456792,4.275483459,4.036860125,4.071693459,4.001536792,4.233720125,4.553373459,4.589046792,4.441583459,4.095126792,4.123486792,3.988946792,4.310907025,4.516939025,4.620967525,4.345626375
